,0
11034,284
11035,222.1739130434782
11036,"[-5.0, 4.343959878939482]"
11037,283
11038,222.1739130434782
11039,"[-5.0, 4.343959878939482]"
11040,282
11041,224.7826086956521
11042,"[-5.0, 4.343959878939482]"
11043,281
11044,219.5652173913043
11045,"[-5.0, 4.343959878939482]"
11046,280
11047,217.8260869565217
11048,"[-5.0, 4.343959878939482]"
11049,279
11050,216.95652173913038
11051,"[-5.0, 4.343959878939482]"
11052,278
11053,212.60869565217385
11054,"[-5.0, 4.343959878939482]"
11055,277
11056,210.86956521739125
11057,"[-5.0, 4.343959878939482]"
11058,276
11059,209.13043478260866
11060,"[-5.0, 4.343959878939482]"
11061,275
11062,208.26086956521735
11063,"[-5.0, 4.343959878939482]"
11064,274
11065,207.39130434782604
11066,"[-5.0, 4.343959878939482]"
11067,273
11068,205.65217391304344
11069,"[-5.0, 4.343959878939482]"
11070,272
11071,205.65217391304344
11072,"[-5.0, 4.343959878939482]"
11073,271
11074,203.04347826086953
11075,"[-5.0, 4.343959878939482]"
11076,270
11077,203.04347826086953
11078,"[-5.0, 4.343959878939482]"
11079,269
11080,205.65217391304344
11081,"[-5.0, 4.343959878939482]"
11082,268
11083,208.26086956521735
11084,"[-5.0, 4.343959878939482]"
11085,267
11086,209.99999999999994
11087,"[-5.0, 4.343959878939482]"
11088,266
11089,214.34782608695647
11090,"[-5.0, 4.343959878939482]"
11091,265
11092,212.60869565217385
11093,"[-5.0, 4.343959878939482]"
11094,264
11095,216.95652173913038
11096,"[-5.0, 4.343959878939482]"
11097,263
11098,217.8260869565217
11099,"[-5.0, 4.343959878939482]"
11100,262
11101,227.39130434782604
11102,"[-5.0, 4.343959878939482]"
11103,261
11104,226.52173913043472
11105,"[-5.0, 4.343959878939482]"
11106,260
11107,231.73913043478254
11108,"[-5.0, 4.343959878939482]"
11109,259
11110,229.99999999999994
11111,"[-5.0, 4.343959878939482]"
11112,258
11113,234.34782608695647
11114,"[-5.0, 4.343959878939482]"
11115,257
11116,229.99999999999994
11117,"[-5.0, 4.343959878939482]"
11118,256
11119,226.52173913043472
11120,"[-5.0, 4.343959878939482]"
11121,255
11122,229.13043478260863
11123,"[-5.0, 4.343959878939482]"
11124,254
11125,229.99999999999994
11126,"[-5.0, 4.343959878939482]"
11127,253
11128,229.99999999999994
11129,"[-5.0, 4.343959878939482]"
11130,252
11131,238.69565217391298
11132,"[-5.0, 4.343959878939482]"
11133,251
11134,241.30434782608688
11135,"[-5.0, 4.343959878939482]"
11136,250
11137,243.04347826086948
11138,"[-5.0, 4.343959878939482]"
11139,249
11140,248.2608695652173
11141,"[-5.0, 4.343959878939482]"
11142,248
11143,249.1304347826086
11144,"[-5.0, 4.343959878939482]"
11145,247
11146,245.65217391304338
11147,"[-5.0, 4.343959878939482]"
11148,246
11149,239.56521739130426
11150,"[-5.0, 4.343959878939482]"
11151,245
11152,243.04347826086948
11153,"[-5.0, 4.343959878939482]"
11154,244
11155,234.34782608695645
11156,"[-5.0, 4.343959878939482]"
11157,243
11158,231.73913043478254
11159,"[-5.0, 4.343959878939482]"
11160,242
11161,229.13043478260863
11162,"[-5.0, 4.343959878939482]"
11163,241
11164,226.52173913043472
11165,"[-5.0, 4.343959878939482]"
11166,240
11167,224.78260869565213
11168,"[-5.0, 4.343959878939482]"
11169,239
11170,223.91304347826082
11171,"[-5.0, 4.343959878939482]"
11172,238
11173,228.26086956521735
11174,"[-5.0, 4.343959878939482]"
11175,237
11176,229.13043478260866
11177,"[-5.0, 4.343959878939482]"
11178,236
11179,227.39130434782606
11180,"[-5.0, 4.343959878939482]"
11181,235
11182,229.99999999999997
11183,"[-5.0, 4.343959878939482]"
11184,234
11185,226.52173913043475
11186,"[-5.0, 4.343959878939482]"
11187,233
11188,223.91304347826085
11189,"[-5.0, 4.343959878939482]"
11190,232
11191,224.78260869565216
11192,"[-5.0, 4.343959878939482]"
11193,231
11194,221.30434782608694
11195,"[-5.0, 4.343959878939482]"
11196,230
11197,220.43478260869563
11198,"[-5.0, 4.343959878939482]"
11199,229
11200,216.9565217391304
11201,"[-5.0, 4.343959878939482]"
11202,228
11203,213.4782608695652
11204,"[-5.0, 4.343959878939482]"
11205,227
11206,209.99999999999997
11207,"[-5.0, 4.343959878939482]"
11208,226
11209,209.13043478260866
11210,"[-5.0, 4.343959878939482]"
11211,225
11212,207.39130434782606
11213,"[-5.0, 4.343959878939482]"
11214,224
11215,210.86956521739128
11216,"[-5.0, 4.343959878939482]"
11217,223
11218,211.7391304347826
11219,"[-5.0, 4.343959878939482]"
11220,222
11221,210.86956521739128
11222,"[-5.0, 4.343959878939482]"
11223,221
11224,212.60869565217388
11225,"[-5.0, 4.343959878939482]"
11226,220
11227,213.4782608695652
11228,"[-5.0, 4.343959878939482]"
11229,219
11230,210.86956521739128
11231,"[-5.0, 4.343959878939482]"
11232,218
11233,214.3478260869565
11234,"[-5.0, 4.343959878939482]"
11235,217
11236,212.6086956521739
11237,"[-5.0, 4.343959878939482]"
11238,216
11239,217.82608695652172
11240,"[-5.0, 4.343959878939482]"
11241,215
11242,213.4782608695652
11243,"[-5.0, 4.343959878939482]"
11244,214
11245,214.3478260869565
11246,"[-5.0, 4.343959878939482]"
11247,213
11248,213.4782608695652
11249,"[-5.0, 4.343959878939482]"
11250,212
11251,216.0869565217391
11252,"[-5.0, 4.343959878939482]"
11253,211
11254,214.3478260869565
11255,"[-5.0, 4.343959878939482]"
11256,210
11257,217.82608695652172
11258,"[-5.0, 4.343959878939482]"
11259,209
11260,216.9565217391304
11261,"[-5.0, 4.343959878939482]"
11262,208
11263,216.9565217391304
11264,"[-5.0, 4.343959878939482]"
11265,207
11266,216.9565217391304
11267,"[-5.0, 4.343959878939482]"
11268,206
11269,219.56521739130432
11270,"[-5.0, 4.343959878939482]"
11271,205
11272,214.3478260869565
11273,"[-5.0, 4.343959878939482]"
11274,204
11275,213.4782608695652
11276,"[-5.0, 4.343959878939482]"
11277,203
11278,210.86956521739128
11279,"[-5.0, 4.343959878939482]"
11280,202
11281,212.6086956521739
11282,"[-5.0, 4.343959878939482]"
11283,201
11284,210.8695652173913
11285,"[-5.0, 4.343959878939482]"
11286,200
11287,211.73913043478262
11288,"[-5.0, 4.343959878939482]"
11289,199
11290,209.13043478260872
11291,"[-5.0, 4.343959878939482]"
11292,198
11293,211.73913043478262
11294,"[-5.0, 4.343959878939482]"
11295,197
11296,207.3913043478261
11297,"[-5.0, 4.343959878939482]"
11298,196
11299,208.2608695652174
11300,"[-5.0, 4.343959878939482]"
11301,195
11302,204.7826086956522
11303,"[-5.0, 4.343959878939482]"
11304,194
11305,205.6521739130435
11306,"[-5.0, 4.343959878939482]"
11307,193
11308,205.6521739130435
11309,"[-5.0, 4.343959878939482]"
11310,192
11311,202.17391304347828
11312,"[-5.0, 4.343959878939482]"
11313,191
11314,201.30434782608697
11315,"[-5.0, 4.343959878939482]"
11316,190
11317,196.95652173913044
11318,"[-5.0, 4.343959878939482]"
11319,189
11320,196.08695652173913
11321,"[-5.0, 4.343959878939482]"
11322,188
11323,195.2173913043478
11324,"[-5.0, 4.343959878939482]"
11325,187
11326,192.6086956521739
11327,"[-5.0, 4.343959878939482]"
11328,186
11329,188.26086956521738
11330,"[-5.0, 4.343959878939482]"
11331,185
11332,186.52173913043478
11333,"[-5.0, 4.343959878939482]"
11334,184
11335,188.26086956521738
11336,"[-5.0, 4.343959878939482]"
11337,183
11338,185.65217391304347
11339,"[-5.0, 4.343959878939482]"
11340,182
11341,186.52173913043478
11342,"[-5.0, 4.343959878939482]"
11343,181
11344,188.26086956521738
11345,"[-5.0, 4.343959878939482]"
11346,180
11347,185.65217391304347
11348,"[-5.0, 4.343959878939482]"
11349,179
11350,188.26086956521738
11351,"[-5.0, 4.343959878939482]"
11352,178
11353,188.26086956521738
11354,"[-5.0, 4.343959878939482]"
11355,177
11356,187.39130434782606
11357,"[-5.0, 4.343959878939482]"
11358,176
11359,188.26086956521738
11360,"[-5.0, 4.343959878939482]"
11361,175
11362,190.86956521739128
11363,"[-5.0, 4.343959878939482]"
11364,174
11365,191.7391304347826
11366,"[-5.0, 4.343959878939482]"
11367,173
11368,195.2173913043478
11369,"[-5.0, 4.343959878939482]"
11370,172
11371,196.9565217391304
11372,"[-5.0, 4.343959878939482]"
11373,171
11374,195.2173913043478
11375,"[-5.0, 4.343959878939482]"
11376,170
11377,196.95652173913044
11378,"[-5.0, 4.343959878939482]"
11379,169
11380,194.34782608695653
11381,"[-5.0, 4.343959878939482]"
11382,168
11383,195.21739130434784
11384,"[-5.0, 4.343959878939482]"
11385,167
11386,197.82608695652175
11387,"[-5.0, 4.343959878939482]"
11388,166
11389,198.69565217391306
11390,"[-5.0, 4.343959878939482]"
11391,165
11392,203.0434782608696
11393,"[-5.0, 4.343959878939482]"
11394,164
11395,203.9130434782609
11396,"[-5.0, 4.343959878939482]"
11397,163
11398,205.6521739130435
11399,"[-5.0, 4.343959878939482]"
11400,162
11401,208.2608695652174
11402,"[-5.0, 4.343959878939482]"
11403,161
11404,215.21739130434784
11405,"[-5.0, 4.343959878939482]"
11406,160
11407,216.08695652173915
11408,"[-5.0, 4.343959878939482]"
11409,159
11410,215.21739130434784
11411,"[-5.0, 4.343959878939482]"
11412,158
11413,220.43478260869566
11414,"[-5.0, 4.343959878939482]"
11415,157
11416,220.43478260869566
11417,"[-5.0, 4.343959878939482]"
11418,156
11419,223.04347826086956
11420,"[-5.0, 4.343959878939482]"
11421,155
11422,226.52173913043478
11423,"[-5.0, 4.343959878939482]"
11424,154
11425,228.26086956521738
11426,"[-5.0, 4.343959878939482]"
11427,153
11428,233.4782608695652
11429,"[-5.0, 4.343959878939482]"
11430,152
11431,235.21739130434779
11432,"[-5.0, 4.343959878939482]"
11433,151
11434,235.21739130434779
11435,"[-5.0, 4.343959878939482]"
11436,150
11437,234.34782608695647
11438,"[-5.0, 4.343959878939482]"
11439,149
11440,238.695652173913
11441,"[-5.0, 4.343959878939482]"
11442,148
11443,235.21739130434779
11444,"[-5.0, 4.343959878939482]"
11445,147
11446,239.56521739130432
11447,"[-5.0, 4.343959878939482]"
11448,146
11449,240.43478260869563
11450,"[-5.0, 4.343959878939482]"
11451,145
11452,239.56521739130432
11453,"[-5.0, 4.343959878939482]"
11454,144
11455,241.3043478260869
11456,"[-5.0, 4.343959878939482]"
11457,143
11458,244.78260869565213
11459,"[-5.0, 4.343959878939482]"
11460,142
11461,245.65217391304344
11462,"[-5.0, 4.343959878939482]"
11463,141
11464,248.26086956521735
11465,"[-5.0, 4.343959878939482]"
11466,140
11467,244.78260869565213
11468,"[-5.0, 4.343959878939482]"
11469,139
11470,248.26086956521735
11471,"[-5.0, 4.343959878939482]"
11472,138
11473,246.52173913043475
11474,"[-5.0, 4.343959878939482]"
11475,137
11476,247.39130434782606
11477,"[-5.0, 4.343959878939482]"
11478,136
11479,244.78260869565216
11480,"[-5.0, 4.343959878939482]"
11481,135
11482,242.17391304347825
11483,"[-5.0, 4.343959878939482]"
11484,134
11485,240.43478260869566
11486,"[-5.0, 4.343959878939482]"
11487,133
11488,238.69565217391306
11489,"[-5.0, 4.343959878939482]"
11490,132
11491,239.56521739130437
11492,"[-5.0, 4.343959878939482]"
11493,131
11494,236.95652173913047
11495,"[-5.0, 4.343959878939482]"
11496,130
11497,236.95652173913047
11498,"[-5.0, 4.343959878939482]"
11499,129
11500,235.21739130434787
11501,"[-5.0, 4.343959878939482]"
11502,128
11503,230.86956521739134
11504,"[-5.0, 4.343959878939482]"
11505,127
11506,228.26086956521743
11507,"[-5.0, 4.343959878939482]"
11508,126
11509,225.65217391304353
11510,"[-5.0, 4.343959878939482]"
11511,125
11512,218.6956521739131
11513,"[-5.0, 4.343959878939482]"
11514,124
11515,218.6956521739131
11516,"[-5.0, 4.343959878939482]"
11517,123
11518,214.34782608695656
11519,"[-5.0, 4.343959878939482]"
11520,122
11521,211.73913043478265
11522,"[-5.0, 4.343959878939482]"
11523,121
11524,209.13043478260875
11525,"[-5.0, 4.343959878939482]"
11526,120
11527,206.52173913043484
11528,"[-5.0, 4.343959878939482]"
11529,119
11530,206.52173913043484
11531,"[-5.0, 4.343959878939482]"
11532,118
11533,203.91304347826093
11534,"[-5.0, 4.343959878939482]"
11535,117
11536,204.78260869565224
11537,"[-5.0, 4.343959878939482]"
11538,116
11539,203.91304347826093
11540,"[-5.0, 4.343959878939482]"
11541,115
11542,200.4347826086957
11543,"[-5.0, 4.343959878939482]"
11544,114
11545,203.91304347826093
11546,"[-5.0, 4.343959878939482]"
11547,113
11548,203.91304347826093
11549,"[-5.0, 4.343959878939482]"
11550,112
11551,205.65217391304353
11552,"[-5.0, 4.343959878939482]"
11553,111
11554,202.1739130434783
11555,"[-5.0, 4.343959878939482]"
11556,110
11557,203.04347826086962
11558,"[-5.0, 4.343959878939482]"
11559,109
11560,201.30434782608702
11561,"[-5.0, 4.343959878939482]"
11562,108
11563,199.56521739130443
11564,"[-5.0, 4.343959878939482]"
11565,107
11566,198.69565217391312
11567,"[-5.0, 4.343959878939482]"
11568,106
11569,195.2173913043479
11570,"[-5.0, 4.343959878939482]"
11571,105
11572,192.608695652174
11573,"[-5.0, 4.343959878939482]"
11574,104
11575,192.608695652174
11576,"[-5.0, 4.343959878939482]"
11577,103
11578,196.0869565217392
11579,"[-5.0, 4.343959878939482]"
11580,102
11581,196.0869565217392
11582,"[-5.0, 4.343959878939482]"
11583,101
11584,196.95652173913052
11585,"[-5.0, 4.343959878939482]"
11586,100
11587,196.95652173913052
11588,"[-5.0, 4.343959878939482]"
11589,99
11590,199.56521739130443
11591,"[-5.0, 4.343959878939482]"
11592,98
11593,199.56521739130443
11594,"[-5.0, 4.343959878939482]"
11595,97
11596,200.43478260869574
11597,"[-5.0, 4.343959878939482]"
11598,96
11599,199.56521739130443
11600,"[-5.0, 4.343959878939482]"
11601,95
11602,201.30434782608702
11603,"[-5.0, 4.343959878939482]"
11604,94
11605,202.17391304347834
11606,"[-5.0, 4.343959878939482]"
11607,93
11608,203.91304347826093
11609,"[-5.0, 4.343959878939482]"
11610,92
11611,203.91304347826093
11612,"[-5.0, 4.343959878939482]"
11613,91
11614,203.04347826086962
11615,"[-5.0, 4.343959878939482]"
11616,90
11617,204.78260869565221
11618,"[-5.0, 4.343959878939482]"
11619,89
11620,204.78260869565221
11621,"[-5.0, 4.343959878939482]"
11622,88
11623,205.65217391304353
11624,"[-5.0, 4.343959878939482]"
11625,87
11626,206.52173913043484
11627,"[-5.0, 4.343959878939482]"
11628,86
11629,210.86956521739137
11630,"[-5.0, 4.343959878939482]"
11631,85
11632,213.47826086956528
11633,"[-5.0, 4.343959878939482]"
11634,84
11635,213.47826086956528
11636,"[-5.0, 4.343959878939482]"
11637,83
11638,214.3478260869566
11639,"[-5.0, 4.343959878939482]"
11640,82
11641,216.9565217391305
11642,"[-5.0, 4.343959878939482]"
11643,81
11644,216.9565217391305
11645,"[-5.0, 4.343959878939482]"
11646,80
11647,218.6956521739131
11648,"[-5.0, 4.343959878939482]"
11649,79
11650,218.6956521739131
11651,"[-5.0, 4.343959878939482]"
11652,78
11653,216.9565217391305
11654,"[-5.0, 4.343959878939482]"
11655,77
11656,216.9565217391305
11657,"[-5.0, 4.343959878939482]"
11658,76
11659,214.3478260869566
11660,"[-5.0, 4.343959878939482]"
11661,75
11662,210.86956521739137
11663,"[-5.0, 4.343959878939482]"
11664,74
11665,211.73913043478268
11666,"[-5.0, 4.343959878939482]"
11667,73
11668,209.13043478260877
11669,"[-5.0, 4.343959878939482]"
11670,72
11671,207.39130434782618
11672,"[-5.0, 4.343959878939482]"
11673,71
11674,208.2608695652175
11675,"[-5.0, 4.343959878939482]"
11676,70
11677,207.39130434782618
11678,"[-5.0, 4.343959878939482]"
11679,69
11680,210.8695652173914
11681,"[-5.0, 4.343959878939482]"
11682,68
11683,210.8695652173914
11684,"[-5.0, 4.343959878939482]"
11685,67
11686,213.4782608695653
11687,"[-5.0, 4.343959878939482]"
11688,66
11689,213.4782608695653
11690,"[-5.0, 4.343959878939482]"
11691,65
11692,215.2173913043479
11693,"[-5.0, 4.343959878939482]"
11694,64
11695,215.2173913043479
11696,"[-5.0, 4.343959878939482]"
11697,63
11698,217.8260869565218
11699,"[-5.0, 4.343959878939482]"
11700,62
11701,219.5652173913044
11702,"[-5.0, 4.343959878939482]"
11703,61
11704,221.304347826087
11705,"[-5.0, 4.343959878939482]"
11706,60
11707,221.304347826087
11708,"[-5.0, 4.343959878939482]"
11709,59
11710,223.04347826086962
11711,"[-5.0, 4.343959878939482]"
11712,58
11713,223.04347826086962
11714,"[-5.0, 4.343959878939482]"
11715,57
11716,224.78260869565224
11717,"[-5.0, 4.343959878939482]"
11718,56
11719,223.91304347826093
11720,"[-5.0, 4.343959878939482]"
11721,55
11722,225.65217391304355
11723,"[-5.0, 4.343959878939482]"
11724,54
11725,225.65217391304355
11726,"[-5.0, 4.343959878939482]"
11727,53
11728,227.39130434782615
11729,"[-5.0, 4.343959878939482]"
11730,52
11731,228.26086956521746
11732,"[-5.0, 4.343959878939482]"
11733,51
11734,230.00000000000006
11735,"[-5.0, 4.343959878939482]"
11736,50
11737,230.86956521739137
11738,"[-5.0, 4.343959878939482]"
11739,49
11740,232.60869565217396
11741,"[-5.0, 4.343959878939482]"
11742,48
11743,232.60869565217396
11744,"[-5.0, 4.343959878939482]"
11745,47
11746,234.34782608695656
11747,"[-5.0, 4.343959878939482]"
11748,46
11749,234.34782608695656
11750,"[-5.0, 4.343959878939482]"
11751,45
11752,236.08695652173915
11753,"[-5.0, 4.343959878939482]"
11754,44
11755,236.08695652173915
11756,"[-5.0, 4.343959878939482]"
11757,43
11758,237.82608695652175
11759,"[-5.0, 4.343959878939482]"
11760,42
11761,237.82608695652175
11762,"[-5.0, 4.343959878939482]"
11763,41
11764,239.56521739130434
11765,"[-5.0, 4.343959878939482]"
11766,40
11767,239.56521739130434
11768,"[-5.0, 4.343959878939482]"
11769,39
11770,241.30434782608694
11771,"[-5.0, 4.343959878939482]"
11772,38
11773,241.30434782608694
11774,"[-5.0, 4.343959878939482]"
11775,37
11776,243.04347826086953
11777,"[-5.0, 4.343959878939482]"
11778,36
11779,243.04347826086953
11780,"[-5.0, 4.343959878939482]"
11781,35
11782,244.78260869565213
11783,"[-5.0, 4.343959878939482]"
11784,34
11785,244.78260869565213
11786,"[-5.0, 4.343959878939482]"
11787,33
11788,246.52173913043472
11789,"[-5.0, 4.343959878939482]"
11790,32
11791,246.52173913043472
11792,"[-5.0, 4.343959878939482]"
11793,31
11794,248.26086956521732
11795,"[-5.0, 4.343959878939482]"
11796,30
11797,248.26086956521732
11798,"[-5.0, 4.343959878939482]"
11799,29
11800,249.99999999999991
11801,"[-5.0, 4.343959878939482]"
11802,28
11803,249.99999999999991
11804,"[-5.0, 4.343959878939482]"
11805,27
11806,251.7391304347825
11807,"[-5.0, 4.343959878939482]"
11808,26
11809,251.7391304347825
11810,"[-5.0, 4.343959878939482]"
11811,25
11812,253.4782608695651
11813,"[-5.0, 4.343959878939482]"
11814,24
11815,253.4782608695651
11816,"[-5.0, 4.343959878939482]"
11817,23
11818,255.2173913043477
11819,"[-5.0, 4.343959878939482]"
11820,22
11821,255.2173913043477
11822,"[-5.0, 4.343959878939482]"
11823,21
11824,256.9565217391303
11825,"[-5.0, 4.343959878939482]"
11826,20
11827,256.9565217391303
11828,"[-5.0, 4.343959878939482]"
11829,19
11830,258.69565217391295
11831,"[-5.0, 4.343959878939482]"
11832,18
11833,258.69565217391295
11834,"[-5.0, 4.343959878939482]"
11835,17
11836,260.43478260869557
11837,"[-5.0, 4.343959878939482]"
11838,16
11839,260.43478260869557
11840,"[-5.0, 4.343959878939482]"
11841,15
11842,262.1739130434782
11843,"[-5.0, 4.343959878939482]"
11844,14
11845,262.1739130434782
11846,"[-5.0, 4.343959878939482]"
11847,13
11848,263.9130434782608
11849,"[-5.0, 4.343959878939482]"
11850,12
11851,263.9130434782608
11852,"[-5.0, 4.343959878939482]"
11853,11
11854,265.65217391304344
11855,"[-5.0, 4.343959878939482]"
11856,10
11857,265.65217391304344
11858,"[-5.0, 4.343959878939482]"
11859,9
11860,267.39130434782606
11861,"[-5.0, 4.343959878939482]"
11862,8
11863,267.39130434782606
11864,"[-5.0, 4.343959878939482]"
11865,7
11866,269.1304347826087
11867,"[-5.0, 4.343959878939482]"
11868,6
11869,268.2608695652174
11870,"[-5.0, 4.343959878939482]"
11871,5
11872,270.0
11873,"[-5.0, 4.343959878939482]"
11874,4
11875,270.0
11876,"[-5.0, 4.343959878939482]"
11877,3
11878,270.8695652173913
11879,"[-5.0, 4.343959878939482]"
11880,2
11881,270.8695652173913
11882,"[-5.0, 4.343959878939482]"
11883,1
11884,271.7391304347826
11885,"[-5.0, 4.343959878939482]"
11886,0
11887,271.7391304347826
11888,"[-5.0, 4.343959878939482]"
11889,359
11890,272.60869565217394
11891,"[-5.0, 4.343959878939482]"
11892,358
11893,272.60869565217394
11894,"[-5.0, 4.343959878939482]"
11895,357
11896,273.47826086956525
11897,"[-5.0, 4.343959878939482]"
11898,356
11899,273.47826086956525
11900,"[-5.0, 4.343959878939482]"
11901,355
11902,274.34782608695656
11903,"[-5.0, 4.343959878939482]"
11904,354
11905,274.34782608695656
11906,"[-5.0, 4.343959878939482]"
11907,353
11908,275.21739130434787
11909,"[-5.0, 4.343959878939482]"
11910,352
11911,275.21739130434787
11912,"[-5.0, 4.343959878939482]"
11913,351
11914,276.0869565217392
11915,"[-5.0, 4.343959878939482]"
11916,350
11917,276.0869565217392
11918,"[-5.0, 4.343959878939482]"
11919,349
11920,276.9565217391305
11921,"[-5.0, 4.343959878939482]"
11922,348
11923,276.9565217391305
11924,"[-5.0, 4.343959878939482]"
11925,347
11926,277.8260869565218
11927,"[-5.0, 4.343959878939482]"
11928,346
11929,277.8260869565218
11930,"[-5.0, 4.343959878939482]"
11931,345
11932,278.6956521739131
11933,"[-5.0, 4.343959878939482]"
11934,344
11935,278.6956521739131
11936,"[-5.0, 4.343959878939482]"
11937,343
11938,279.56521739130443
11939,"[-5.0, 4.343959878939482]"
11940,342
11941,278.6956521739131
11942,"[-5.0, 4.343959878939482]"
11943,341
11944,279.56521739130443
11945,"[-5.0, 4.343959878939482]"
11946,340
11947,278.6956521739131
11948,"[-5.0, 4.343959878939482]"
11949,339
11950,279.56521739130443
11951,"[-5.0, 4.343959878939482]"
11952,338
11953,278.6956521739131
11954,"[-5.0, 4.343959878939482]"
11955,337
11956,279.56521739130443
11957,"[-5.0, 4.343959878939482]"
11958,336
11959,278.6956521739131
11960,"[-5.0, 4.343959878939482]"
11961,335
11962,279.56521739130443
11963,"[-5.0, 4.343959878939482]"
11964,334
11965,278.6956521739131
11966,"[-5.0, 4.343959878939482]"
11967,333
11968,280.43478260869574
11969,"[-5.0, 4.343959878939482]"
11970,332
11971,279.56521739130443
11972,"[-5.0, 4.343959878939482]"
11973,331
11974,281.30434782608705
11975,"[-5.0, 4.343959878939482]"
11976,330
11977,280.43478260869574
11978,"[-5.0, 4.343959878939482]"
11979,329
11980,282.17391304347836
11981,"[-5.0, 4.343959878939482]"
11982,328
11983,281.30434782608705
11984,"[-5.0, 4.343959878939482]"
11985,327
11986,283.0434782608697
11987,"[-5.0, 4.343959878939482]"
11988,326
11989,283.0434782608697
11990,"[-5.0, 4.343959878939482]"
11991,325
11992,286.52173913043487
11993,"[-5.0, 4.343959878939482]"
11994,324
11995,286.52173913043487
11996,"[-5.0, 4.343959878939482]"
11997,323
11998,289.1304347826088
11999,"[-5.0, 4.343959878939482]"
12000,322
12001,287.3913043478262
12002,"[-5.0, 4.343959878939482]"
12003,321
12004,290.86956521739137
12005,"[-5.0, 4.343959878939482]"
12006,320
12007,290.00000000000006
12008,"[-5.0, 4.343959878939482]"
12009,319
12010,291.7391304347827
12011,"[-5.0, 4.343959878939482]"
12012,318
12013,289.13043478260875
12014,"[-5.0, 4.343959878939482]"
12015,317
12016,289.13043478260875
12017,"[-5.0, 4.343959878939482]"
12018,316
12019,288.26086956521743
12020,"[-5.0, 4.343959878939482]"
12021,315
12022,289.13043478260875
12023,"[-5.0, 4.343959878939482]"
12024,314
12025,293.47826086956525
12026,"[-5.0, 4.343959878939482]"
12027,313
12028,295.21739130434787
12029,"[-5.0, 4.343959878939482]"
12030,312
12031,291.7391304347827
12032,"[-5.0, 4.343959878939482]"
12033,311
12034,292.608695652174
12035,"[-5.0, 4.343959878939482]"
12036,310
12037,290.00000000000006
12038,"[-5.0, 4.343959878939482]"
12039,309
12040,287.3913043478261
12041,"[-5.0, 4.343959878939482]"
12042,308
12043,288.26086956521743
12044,"[-5.0, 4.343959878939482]"
12045,307
12046,286.5217391304348
12047,"[-5.0, 4.343959878939482]"
12048,306
12049,290.0
12050,"[-5.0, 4.343959878939482]"
12051,305
12052,290.8695652173913
12053,"[-5.0, 4.343959878939482]"
12054,304
12055,293.47826086956525
12056,"[-5.0, 4.343959878939482]"
12057,303
12058,294.34782608695656
12059,"[-5.0, 4.343959878939482]"
12060,302
12061,296.0869565217392
12062,"[-5.0, 4.343959878939482]"
12063,301
12064,296.0869565217392
12065,"[-5.0, 4.343959878939482]"
12066,300
12067,298.6956521739131
12068,"[-5.0, 4.343959878939482]"
12069,299
12070,301.30434782608705
12071,"[-5.0, 4.343959878939482]"
12072,298
12073,303.0434782608697
12074,"[-5.0, 4.343959878939482]"
12075,297
12076,303.913043478261
12077,"[-5.0, 4.343959878939482]"
12078,296
12079,305.6521739130436
12080,"[-5.0, 4.343959878939482]"
12081,295
12082,306.5217391304349
12083,"[-5.0, 4.343959878939482]"
12084,294
12085,305.6521739130436
12086,"[-5.0, 4.343959878939482]"
12087,293
12088,308.26086956521755
12089,"[-5.0, 4.343959878939482]"
12090,292
12091,306.5217391304349
12092,"[-5.0, 4.343959878939482]"
12093,291
12094,305.6521739130436
12095,"[-5.0, 4.343959878939482]"
12096,290
12097,304.7826086956523
12098,"[-5.0, 4.343959878939482]"
12099,289
12100,304.7826086956523
12101,"[-5.0, 4.343959878939482]"
12102,288
12103,307.39130434782624
12104,"[-5.0, 4.343959878939482]"
12105,287
12106,307.39130434782624
12107,"[-5.0, 4.343959878939482]"
12108,286
12109,307.39130434782624
12110,"[-5.0, 4.343959878939482]"
12111,285
12112,307.39130434782624
12113,"[-5.0, 4.343959878939482]"
12114,284
12115,304.7826086956523
12116,"[-5.0, 4.343959878939482]"
12117,283
12118,302.17391304347836
12119,"[-5.0, 4.343959878939482]"
12120,282
12121,301.30434782608705
12122,"[-5.0, 4.343959878939482]"
12123,281
12124,296.95652173913055
12125,"[-5.0, 4.343959878939482]"
12126,280
12127,292.60869565217405
12128,"[-5.0, 4.343959878939482]"
12129,279
12130,289.13043478260886
12131,"[-5.0, 4.343959878939482]"
12132,278
12133,286.5217391304349
12134,"[-5.0, 4.343959878939482]"
12135,277
12136,285.6521739130436
12137,"[-5.0, 4.343959878939482]"
12138,276
12139,286.5217391304349
12140,"[-5.0, 4.343959878939482]"
12141,275
12142,285.6521739130436
12143,"[-5.0, 4.343959878939482]"
12144,274
12145,286.5217391304349
12146,"[-5.0, 4.343959878939482]"
12147,273
12148,289.13043478260886
12149,"[-5.0, 4.343959878939482]"
12150,272
12151,286.5217391304349
12152,"[-5.0, 4.343959878939482]"
12153,271
12154,287.39130434782624
12155,"[-5.0, 4.343959878939482]"
12156,270
12157,285.6521739130436
12158,"[-5.0, 4.343959878939482]"
12159,269
12160,284.7826086956523
12161,"[-5.0, 4.343959878939482]"
12162,268
12163,283.913043478261
12164,"[-5.0, 4.343959878939482]"
12165,267
12166,284.7826086956523
12167,"[-5.0, 4.343959878939482]"
12168,266
12169,288.2608695652175
