,0
941,311.0
942,314.0
943,84.20178799489156
944,312.0
945,315.0
946,84.20178799489156
947,313.0
948,316.0
949,84.20178799489156
950,314.0
951,317.0
952,84.20178799489156
953,315.0
954,318.0
955,84.20178799489156
956,316.0
957,319.0
958,84.20178799489156
959,317.0
960,320.0
961,84.20178799489156
962,318.0
963,321.0
964,84.20178799489156
965,319.0
966,322.0
967,84.20178799489156
968,320.0
969,323.0
970,84.20178799489156
971,321.0
972,324.0
973,84.20178799489156
974,322.0
975,325.0
976,84.20178799489156
977,323.0
978,326.0
979,84.20178799489156
980,324.0
981,327.0
982,84.20178799489156
983,325.0
984,328.0
985,84.20178799489156
986,326.0
987,329.0
988,84.20178799489156
989,327.0
990,330.0
991,84.20178799489156
992,328.0
993,331.0
994,84.20178799489156
995,329.0
996,332.0
997,84.20178799489156
998,330.0
999,333.0
1000,84.20178799489156
1001,331.0
1002,334.0
1003,84.20178799489156
1004,332.0
1005,335.0
1006,84.20178799489156
1007,333.0
1008,336.0
1009,84.20178799489156
1010,334.0
1011,337.0
1012,84.20178799489156
1013,335.0
1014,338.0
1015,84.20178799489156
1016,336.0
1017,339.0
1018,84.20178799489156
1019,337.0
1020,340.0
1021,84.20178799489156
1022,338.0
1023,341.0
1024,84.20178799489156
1025,339.0
1026,342.0
1027,84.20178799489156
1028,340.0
1029,343.0
1030,84.20178799489156
1031,341.0
1032,344.0
1033,84.20178799489156
1034,342.0
1035,345.0
1036,84.20178799489156
1037,343.0
1038,346.0
1039,84.20178799489156
1040,344.0
1041,347.0
1042,84.20178799489156
1043,345.0
1044,348.0
1045,84.20178799489156
1046,346.0
1047,349.0
1048,84.20178799489156
1049,347.0
1050,350.0
1051,84.20178799489156
1052,348.0
1053,351.0
1054,84.20178799489156
1055,349.0
1056,352.0
1057,84.20178799489156
1058,350.0
1059,353.0
1060,84.20178799489156
1061,351.0
1062,354.0
1063,84.20178799489156
1064,352.0
1065,355.0
1066,83.46104725415081
1067,353.0
1068,356.0
1069,82.3499361430397
1070,354.0
1071,357.0
1072,81.60919540229895
1073,355.0
1074,358.0
1075,80.42145593869742
1076,356.0
1077,359.0
1078,81.20051085568338
1079,357.0
1080,360.0
1081,81.06002554278427
1082,358.0
1083,1.0
1084,80.42145593869743
1085,359.0
1086,2.0
1087,80.2043422733079
1088,360.0
1089,3.0
1090,82.63090676883792
1091,361.0
1092,4.0
1093,84.1507024265646
1094,362.0
1095,5.0
1096,83.23116219667955
1097,363.0
1098,6.0
1099,84.1123882503194
1100,364.0
1101,7.0
1102,84.67432950191582
1103,365.0
1104,8.0
1105,86.2962962962964
1106,366.0
1107,9.0
1108,86.51340996168594
1109,367.0
1110,10.0
1111,85.96424010217125
1112,368.0
1113,11.0
1114,87.95657726692221
1115,369.0
1116,12.0
1117,89.39974457215848
1118,370.0
1119,13.0
1120,89.06768837803332
1121,371.0
1122,14.0
1123,88.63346104725427
1124,372.0
1125,15.0
1126,89.2337164750959
1127,373.0
1128,16.0
1129,90.8939974457217
1130,374.0
1131,17.0
1132,91.12388250319296
1133,375.0
1134,18.0
1135,92.54150702426575
1136,376.0
1137,19.0
1138,93.21839080459782
1139,377.0
1140,20.0
1141,95.03192848020446
1142,378.0
1143,21.0
1144,95.49169859514699
1145,379.0
1146,22.0
1147,96.00255427841647
1148,380.0
1149,23.0
1150,97.57343550447011
1151,381.0
1152,24.0
1153,99.83397190293755
1154,382.0
1155,25.0
1156,101.11111111111124
1157,383.0
1158,26.0
1159,102.7586206896553
1160,384.0
1161,27.0
1162,104.06130268199247
1163,385.0
1164,28.0
1165,105.6577266922096
1166,386.0
1167,29.0
1168,107.25415070242671
1169,387.0
1170,30.0
1171,107.7650063856962
1172,388.0
1173,31.0
1174,109.73180076628368
1175,389.0
1176,32.0
1177,110.83014048531305
1178,390.0
1179,33.0
1180,110.4980842911879
1181,391.0
1182,34.0
1183,111.96679438058764
1184,392.0
1185,35.0
1186,113.7547892720308
1187,393.0
1188,36.0
1189,114.90421455938713
1190,394.0
1191,37.0
1192,115.01915708812277
1193,395.0
1194,38.0
1195,115.1340996168584
1196,396.0
1197,39.0
1198,117.04980842911894
1199,397.0
1200,40.0
1201,117.93103448275879
1202,398.0
1203,41.0
1204,118.36526181353784
1205,399.0
1206,42.0
1207,118.7994891443169
1208,400.0
1209,43.0
1210,119.89782886334626
1211,401.0
1212,44.0
1213,120.91954022988521
1214,402.0
1215,45.0
1216,119.79565772669237
1217,403.0
1218,46.0
1219,120.44699872286095
1220,404.0
1221,47.0
1222,118.9782886334612
1223,405.0
1224,48.0
1225,118.96551724137947
1226,406.0
1227,49.0
1228,117.57343550447015
1229,407.0
1230,50.0
1231,116.23243933588778
1232,408.0
1233,51.0
1234,116.32183908045994
1235,409.0
1236,52.0
1237,115.3767560664114
1238,410.0
1239,53.0
1240,115.86206896551741
1241,411.0
1242,54.0
1243,116.7943805874842
1244,412.0
1245,55.0
1246,116.19412515964257
1247,413.0
1248,56.0
1249,115.61941251596441
1250,414.0
1251,57.0
1252,114.94252873563235
1253,415.0
1254,58.0
1255,116.80715197956594
1256,416.0
1257,59.0
1258,117.53512132822495
1259,417.0
1260,60.0
1261,117.22860791826326
1262,418.0
1263,61.0
1264,118.32694763729263
1265,419.0
1266,62.0
1267,119.45083014048548
1268,420.0
1269,63.0
1270,119.56577266922112
1271,421.0
1272,64.0
1273,119.65517241379328
1274,422.0
1275,65.0
1276,119.79565772669238
1277,423.0
1278,66.0
1279,118.79948914431691
1280,424.0
1281,67.0
1282,119.28480204342291
1283,425.0
1284,68.0
1285,117.91826309067707
1286,426.0
1287,69.0
1288,118.6206896551726
1289,427.0
1290,70.0
1291,117.86717752235012
1292,428.0
1293,71.0
1294,118.56960408684564
1295,429.0
1296,72.0
1297,118.55683269476391
1298,430.0
1299,73.0
1300,118.88888888888907
1301,431.0
1302,74.0
1303,118.18646232439355
1304,432.0
1305,75.0
1306,118.14814814814834
1307,433.0
1308,76.0
1309,118.1353767560666
1310,434.0
1311,77.0
1312,117.7522349936145
1313,435.0
1314,78.0
1315,116.36015325670517
1316,436.0
1317,79.0
1318,116.71775223499381
1319,437.0
1320,80.0
1321,117.10089399744592
1322,438.0
1323,81.0
1324,116.0536398467435
1325,439.0
1326,82.0
1327,115.35121328224797
1328,440.0
1329,83.0
1330,114.72541507024286
1331,441.0
1332,84.0
1333,113.92081736909344
1334,442.0
1335,85.0
1336,111.02171136653917
1337,443.0
1338,86.0
1339,109.10600255427863
1340,444.0
1341,87.0
1342,106.1558109833974
1343,445.0
1344,88.0
1345,102.88633461047276
1346,446.0
1347,89.0
1348,100.35759897828885
1349,447.0
1350,90.0
1351,100.1021711366541
1352,448.0
1353,91.0
1354,100.21711366538975
1355,449.0
1356,92.0
1357,100.4086845466158
1358,450.0
1359,93.0
1360,98.37803320561963
1361,451.0
1362,94.0
1363,99.60408684546637
1364,452.0
1365,95.0
1366,98.55683269476394
1367,453.0
1368,96.0
1369,98.59514687100915
1370,454.0
1371,97.0
1372,97.17752234993635
1373,455.0
1374,98.0
1375,96.79438058748424
1376,456.0
1377,99.0
1378,95.32567049808449
1379,457.0
1380,100.0
1381,96.10472541507045
1382,458.0
1383,101.0
1384,96.4367816091956
1385,459.0
1386,102.0
1387,96.42401021711387
1388,460.0
1389,103.0
1390,96.41123882503214
1391,461.0
1392,104.0
1393,96.07918263090698
1394,462.0
1395,105.0
1396,95.37675606641146
1397,463.0
1398,106.0
1399,95.46615581098362
1400,464.0
1401,107.0
1402,93.40996168582399
1403,465.0
1404,108.0
1405,93.18007662835272
1406,466.0
1407,109.0
1408,93.00127713920841
1409,467.0
1410,110.0
1411,91.07279693486613
1412,468.0
1413,111.0
1414,90.25542784163497
1415,469.0
1416,112.0
1417,89.01660280970648
1418,470.0
1419,113.0
1420,88.83780332056217
1421,471.0
1422,114.0
1423,86.83269476372948
1424,472.0
1425,115.0
1426,86.57726692209474
1427,473.0
1428,116.0
1429,85.55555555555578
1430,474.0
1431,117.0
1432,86.28352490421479
1433,475.0
1434,118.0
1435,84.84035759897851
1436,476.0
1437,119.0
1438,84.4572158365264
1439,477.0
1440,120.0
1441,83.33333333333356
1442,478.0
1443,121.0
1444,82.6564495530015
1445,479.0
1446,122.0
1447,81.95402298850597
1448,480.0
1449,123.0
1450,80.93231162196702
1451,481.0
1452,124.0
1453,79.91060025542806
1454,482.0
1455,125.0
1456,80.31928480204364
1457,483.0
1458,126.0
1459,78.63346104725437
1460,484.0
1461,127.0
1462,78.35249042145615
1463,485.0
1464,128.0
1465,77.40740740740762
1466,486.0
1467,129.0
1468,76.41123882503214
1469,487.0
1470,130.0
1471,75.78544061302703
1472,488.0
1473,131.0
1474,73.72924648786739
1475,489.0
1476,132.0
1477,74.55938697318028
1478,490.0
1479,133.0
1480,73.95913154533865
1481,491.0
1482,134.0
1483,74.3933588761177
1484,492.0
1485,135.0
1486,73.84418901660301
1487,493.0
1488,136.0
1489,72.89910600255448
1490,494.0
1491,137.0
1492,70.81736909323136
1493,495.0
1494,138.0
1495,69.52745849297594
1496,496.0
1497,139.0
1498,65.69604086845487
1499,497.0
1500,140.0
1501,64.30395913154555
1502,498.0
1503,141.0
1504,62.59259259259281
1505,499.0
1506,142.0
1507,60.830140485313116
1508,500.0
1509,143.0
1510,59.46360153256727
1511,501.0
1512,144.0
1513,58.441890166028315
1514,502.0
1515,145.0
1516,58.23754789272053
1517,503.0
1518,146.0
1519,58.250319284802266
1520,504.0
1521,147.0
1522,56.98595146871031
1523,505.0
1524,148.0
1525,57.44572158365284
1526,506.0
1527,149.0
1528,58.32694763729269
1529,507.0
1530,150.0
1531,57.11366538952768
1532,508.0
1533,151.0
1534,58.73563218390827
1535,509.0
1536,152.0
1537,57.522349936143264
1538,510.0
1539,153.0
1540,58.135376756066634
1541,511.0
1542,154.0
1543,57.61174968071542
1544,512.0
1545,155.0
1546,57.87994891443189
1547,513.0
1548,156.0
1549,59.52745849297595
1550,514.0
1551,157.0
1552,59.795657726692426
1553,515.0
1554,158.0
1555,58.95274584929779
1556,516.0
1557,159.0
1558,59.936143039591535
1559,517.0
1560,160.0
1561,60.549169859514905
1562,518.0
1563,161.0
1564,60.44699872286101
1565,519.0
1566,162.0
1567,61.37931034482781
1568,520.0
1569,163.0
1570,62.311621966794604
1571,521.0
1572,164.0
1573,62.47765006385718
1574,522.0
1575,165.0
1576,64.29118773946382
1577,523.0
1578,166.0
1579,66.39846743295041
1580,524.0
1581,167.0
1582,67.76500638569627
1583,525.0
1584,168.0
1585,70.1660280970628
1586,526.0
1587,169.0
1588,71.87739463601555
1589,527.0
1590,170.0
1591,74.4572158365264
1592,528.0
1593,171.0
1594,77.13920817369116
1595,529.0
1596,172.0
1597,77.70114942528758
1598,530.0
1599,173.0
1600,80.45977011494276
1601,531.0
1602,174.0
1603,82.15836526181377
1604,532.0
1605,175.0
1606,84.5210727969351
1607,533.0
1608,176.0
1609,86.24521072796958
1610,534.0
1611,177.0
1612,89.00383141762475
1613,535.0
1614,178.0
1615,89.96168582375502
1616,536.0
1617,179.0
1618,90.15325670498108
1619,537.0
1620,180.0
1621,91.72413793103472
1622,538.0
1623,181.0
1624,93.61430395913177
1625,539.0
1626,182.0
1627,93.33333333333356
1628,540.0
1629,183.0
1630,93.32056194125182
1631,541.0
1632,184.0
1633,93.35887611749703
1634,542.0
1635,185.0
1636,94.16347381864645
1637,543.0
1638,186.0
1639,93.61430395913176
1640,544.0
1641,187.0
1642,94.54661558109855
1643,545.0
1644,188.0
1645,94.44444444444466
1646,546.0
1647,189.0
1648,94.04853128991081
1649,547.0
1650,190.0
1651,94.02298850574734
1652,548.0
1653,191.0
1654,94.36781609195423
1655,549.0
1656,192.0
1657,94.71264367816111
1658,550.0
1659,193.0
1660,94.71264367816111
1661,551.0
1662,194.0
1663,94.71264367816111
1664,552.0
1665,195.0
1666,94.71264367816111
1667,553.0
1668,196.0
1669,94.71264367816111
1670,554.0
1671,197.0
1672,94.71264367816111
1673,555.0
1674,198.0
1675,94.71264367816111
1676,556.0
1677,199.0
1678,94.71264367816111
1679,557.0
1680,200.0
1681,94.71264367816111
1682,558.0
1683,201.0
1684,94.71264367816111
1685,559.0
1686,202.0
1687,94.71264367816111
1688,560.0
1689,203.0
1690,94.71264367816111
1691,561.0
1692,204.0
1693,94.71264367816111
1694,562.0
1695,205.0
1696,94.71264367816111
1697,563.0
1698,206.0
1699,94.71264367816111
1700,564.0
1701,207.0
1702,94.71264367816111
1703,565.0
1704,208.0
1705,94.71264367816111
1706,566.0
1707,209.0
1708,94.71264367816111
1709,567.0
1710,210.0
1711,94.71264367816111
1712,568.0
1713,211.0
1714,94.71264367816111
1715,569.0
1716,212.0
1717,94.71264367816111
1718,570.0
1719,213.0
1720,94.71264367816111
1721,571.0
1722,214.0
1723,94.71264367816111
1724,572.0
1725,215.0
1726,94.71264367816111
1727,573.0
1728,216.0
1729,94.71264367816111
1730,574.0
1731,217.0
1732,94.71264367816111
1733,575.0
1734,218.0
1735,94.71264367816111
1736,576.0
1737,219.0
1738,94.71264367816111
1739,577.0
1740,220.0
1741,94.71264367816111
1742,578.0
1743,221.0
1744,94.71264367816111
1745,579.0
1746,222.0
1747,94.71264367816111
1748,580.0
1749,223.0
1750,94.71264367816111
1751,581.0
1752,224.0
1753,94.71264367816111
1754,582.0
1755,225.0
1756,94.71264367816111
1757,583.0
1758,226.0
1759,94.71264367816111
1760,584.0
1761,227.0
1762,94.71264367816111
1763,585.0
1764,228.0
1765,94.71264367816111
1766,586.0
1767,229.0
1768,94.71264367816111
1769,587.0
1770,230.0
1771,94.71264367816111
1772,588.0
1773,231.0
1774,94.71264367816111
1775,589.0
1776,232.0
1777,94.71264367816111
1778,590.0
1779,233.0
1780,94.71264367816111
1781,591.0
1782,234.0
1783,94.71264367816111
1784,592.0
1785,235.0
1786,94.71264367816111
1787,593.0
1788,236.0
1789,94.71264367816111
1790,594.0
1791,237.0
1792,94.71264367816111
1793,595.0
1794,238.0
1795,94.71264367816111
1796,596.0
1797,239.0
1798,94.71264367816111
1799,597.0
